id	chrom	start	stop	allele	order	decade	count
11_LDB_24798855_24811442	11	24798855	24811442	1	2	late	13
11_LDB_24798855_24811442	11	24798855	24811442	2	3	early	11
11_LDB_24798855_24811442	11	24798855	24811442	2	3	middle	4
11_LDB_24798855_24811442	11	24798855	24811442	2	3	late	1
11_LDB_24798855_24811442	11	24798855	24811442	3	4	early	9
11_LDB_24798855_24811442	11	24798855	24811442	3	4	middle	1
11_LDB_24798855_24811442	11	24798855	24811442	3	4	late	2
11_LDB_24798855_24811442	11	24798855	24811442	NA	5	early	0
11_LDB_24798855_24811442	11	24798855	24811442	NA	5	middle	0
11_LDB_24798855_24811442	11	24798855	24811442	NA	5	late	1
chr11:24814715	11	24813715	24815715	0	1	early	20
chr11:24814715	11	24813715	24815715	0	1	middle	28
chr11:24814715	11	24813715	24815715	0	1	late	28
chr11:24814715	11	24813715	24815715	1	2	early	10
chr11:24814715	11	24813715	24815715	1	2	middle	1
chr11:24814715	11	24813715	24815715	1	2	late	2
11_LDB_24823749_24877585	11	24823749	24877585	1	1	early	2
11_LDB_24823749_24877585	11	24823749	24877585	1	1	middle	10
11_LDB_24823749_24877585	11	24823749	24877585	1	1	late	4
11_LDB_24823749_24877585	11	24823749	24877585	0	2	early	2
11_LDB_24823749_24877585	11	24823749	24877585	0	2	middle	6
11_LDB_24823749_24877585	11	24823749	24877585	0	2	late	8
11_LDB_24823749_24877585	11	24823749	24877585	8	3	early	9
11_LDB_24823749_24877585	11	24823749	24877585	8	3	middle	1
11_LDB_24823749_24877585	11	24823749	24877585	8	3	late	2
11_LDB_24823749_24877585	11	24823749	24877585	2	4	early	9
11_LDB_24823749_24877585	11	24823749	24877585	2	4	middle	2
11_LDB_24823749_24877585	11	24823749	24877585	2	4	late	0
11_LDB_24823749_24877585	11	24823749	24877585	3	5	early	2
11_LDB_24823749_24877585	11	24823749	24877585	3	5	middle	0
11_LDB_24823749_24877585	11	24823749	24877585	3	5	late	5
11_LDB_24823749_24877585	11	24823749	24877585	7	6	early	1
11_LDB_24823749_24877585	11	24823749	24877585	7	6	middle	3
11_LDB_24823749_24877585	11	24823749	24877585	7	6	late	2
11_LDB_24823749_24877585	11	24823749	24877585	5	7	early	2
11_LDB_24823749_24877585	11	24823749	24877585	5	7	middle	2
11_LDB_24823749_24877585	11	24823749	24877585	5	7	late	2
11_LDB_24823749_24877585	11	24823749	24877585	4	8	early	2
11_LDB_24823749_24877585	11	24823749	24877585	4	8	middle	2
11_LDB_24823749_24877585	11	24823749	24877585	4	8	late	1
11_LDB_24823749_24877585	11	24823749	24877585	6	9	early	1
11_LDB_24823749_24877585	11	24823749	24877585	6	9	middle	1
11_LDB_24823749_24877585	11	24823749	24877585	6	9	late	3
11_LDB_24823749_24877585	11	24823749	24877585	9	10	early	0
11_LDB_24823749_24877585	11	24823749	24877585	9	10	middle	2
11_LDB_24823749_24877585	11	24823749	24877585	9	10	late	2
11_LDB_24823749_24877585	11	24823749	24877585	NA	11	early	0
11_LDB_24823749_24877585	11	24823749	24877585	NA	11	middle	0
11_LDB_24823749_24877585	11	24823749	24877585	NA	11	late	1
chr11:24880656	11	24879656	24881656	0	1	early	26
chr11:24880656	11	24879656	24881656	0	1	middle	23
chr11:24880656	11	24879656	24881656	0	1	late	17
chr11:24880656	11	24879656	24881656	1	2	early	4
chr11:24880656	11	24879656	24881656	1	2	middle	6
chr11:24880656	11	24879656	24881656	1	2	late	13
chr11:24883944	11	24882944	24884944	0	1	early	19
chr11:24883944	11	24882944	24884944	0	1	middle	21
chr11:24883944	11	24882944	24884944	0	1	late	22
chr11:24883944	11	24882944	24884944	1	2	early	5
chr11:24883944	11	24882944	24884944	1	2	middle	8
chr11:24883944	11	24882944	24884944	1	2	late	8
chr11:24883944	11	24882944	24884944	NA	3	early	6
chr11:24883944	11	24882944	24884944	NA	3	middle	0
chr11:24883944	11	24882944	24884944	NA	3	late	0
11_LDB_24886958_25142112	11	24886958	25142112	0	1	early	6
11_LDB_24886958_25142112	11	24886958	25142112	0	1	middle	18
11_LDB_24886958_25142112	11	24886958	25142112	0	1	late	14
11_LDB_24886958_25142112	11	24886958	25142112	1	2	early	3
11_LDB_24886958_25142112	11	24886958	25142112	1	2	middle	6
11_LDB_24886958_25142112	11	24886958	25142112	1	2	late	8
11_LDB_24886958_25142112	11	24886958	25142112	3	3	early	11
11_LDB_24886958_25142112	11	24886958	25142112	3	3	middle	4
11_LDB_24886958_25142112	11	24886958	25142112	3	3	late	1
11_LDB_24886958_25142112	11	24886958	25142112	2	4	early	1
11_LDB_24886958_25142112	11	24886958	25142112	2	4	middle	0
11_LDB_24886958_25142112	11	24886958	25142112	2	4	late	5
11_LDB_24886958_25142112	11	24886958	25142112	6	5	early	5
11_LDB_24886958_25142112	11	24886958	25142112	6	5	middle	0
11_LDB_24886958_25142112	11	24886958	25142112	6	5	late	0
11_LDB_24886958_25142112	11	24886958	25142112	5	6	early	4
11_LDB_24886958_25142112	11	24886958	25142112	5	6	middle	0
11_LDB_24886958_25142112	11	24886958	25142112	5	6	late	0
11_LDB_24886958_25142112	11	24886958	25142112	4	7	early	0
11_LDB_24886958_25142112	11	24886958	25142112	4	7	middle	1
11_LDB_24886958_25142112	11	24886958	25142112	4	7	late	2
11_LDB_25145135_25148165	11	25145135	25148165	0	1	early	15
11_LDB_25145135_25148165	11	25145135	25148165	0	1	middle	18
11_LDB_25145135_25148165	11	25145135	25148165	0	1	late	15
11_LDB_25145135_25148165	11	25145135	25148165	1	2	early	15
11_LDB_25145135_25148165	11	25145135	25148165	1	2	middle	11
11_LDB_25145135_25148165	11	25145135	25148165	1	2	late	14
11_LDB_25145135_25148165	11	25145135	25148165	NA	3	early	0
11_LDB_25145135_25148165	11	25145135	25148165	NA	3	middle	0
11_LDB_25145135_25148165	11	25145135	25148165	NA	3	late	1
11_LDB_25151198_25575513	11	25151198	25575513	1	1	early	6
11_LDB_25151198_25575513	11	25151198	25575513	1	1	middle	10
11_LDB_25151198_25575513	11	25151198	25575513	1	1	late	8
11_LDB_25151198_25575513	11	25151198	25575513	4	2	early	11
11_LDB_25151198_25575513	11	25151198	25575513	4	2	middle	2
11_LDB_25151198_25575513	11	25151198	25575513	4	2	late	7
11_LDB_25151198_25575513	11	25151198	25575513	3	3	early	4
11_LDB_25151198_25575513	11	25151198	25575513	3	3	middle	9
11_LDB_25151198_25575513	11	25151198	25575513	3	3	late	6
11_LDB_25151198_25575513	11	25151198	25575513	0	4	early	1
11_LDB_25151198_25575513	11	25151198	25575513	0	4	middle	3
11_LDB_25151198_25575513	11	25151198	25575513	0	4	late	5
11_LDB_25151198_25575513	11	25151198	25575513	NA	5	early	1
11_LDB_25151198_25575513	11	25151198	25575513	NA	5	middle	3
11_LDB_25151198_25575513	11	25151198	25575513	NA	5	late	3
11_LDB_25151198_25575513	11	25151198	25575513	2	6	early	4
11_LDB_25151198_25575513	11	25151198	25575513	2	6	middle	1
11_LDB_25151198_25575513	11	25151198	25575513	2	6	late	1
11_LDB_25151198_25575513	11	25151198	25575513	7	7	early	3
11_LDB_25151198_25575513	11	25151198	25575513	7	7	middle	1
11_LDB_25151198_25575513	11	25151198	25575513	7	7	late	0
11_LDB_25578562_25622760	11	25578562	25622760	0	1	early	11
11_LDB_25578562_25622760	11	25578562	25622760	0	1	middle	18
11_LDB_25578562_25622760	11	25578562	25622760	0	1	late	13
11_LDB_25578562_25622760	11	25578562	25622760	1	2	early	2
11_LDB_25578562_25622760	11	25578562	25622760	1	2	middle	6
11_LDB_25578562_25622760	11	25578562	25622760	1	2	late	8
11_LDB_25578562_25622760	11	25578562	25622760	2	3	early	8
11_LDB_25578562_25622760	11	25578562	25622760	2	3	middle	2
11_LDB_25578562_25622760	11	25578562	25622760	2	3	late	2
11_LDB_25578562_25622760	11	25578562	25622760	3	4	early	7
11_LDB_25578562_25622760	11	25578562	25622760	3	4	middle	3
11_LDB_25578562_25622760	11	25578562	25622760	3	4	late	1
11_LDB_25578562_25622760	11	25578562	25622760	4	5	early	2
11_LDB_25578562_25622760	11	25578562	25622760	4	5	middle	0
11_LDB_25578562_25622760	11	25578562	25622760	4	5	late	5
11_LDB_25578562_25622760	11	25578562	25622760	NA	6	early	0
11_LDB_25578562_25622760	11	25578562	25622760	NA	6	middle	0
11_LDB_25578562_25622760	11	25578562	25622760	NA	6	late	1
chr11:25625774	11	25624774	25626774	0	1	early	19
chr11:25625774	11	25624774	25626774	0	1	middle	20
chr11:25625774	11	25624774	25626774	0	1	late	16
chr11:25625774	11	25624774	25626774	1	2	early	11
chr11:25625774	11	25624774	25626774	1	2	middle	9
chr11:25625774	11	25624774	25626774	1	2	late	13
chr11:25625774	11	25624774	25626774	NA	3	early	0
chr11:25625774	11	25624774	25626774	NA	3	middle	0
chr11:25625774	11	25624774	25626774	NA	3	late	1
11_LDB_25628850_25726011	11	25628850	25726011	1	1	early	10
11_LDB_25628850_25726011	11	25628850	25726011	1	1	middle	11
11_LDB_25628850_25726011	11	25628850	25726011	1	1	late	8
11_LDB_25628850_25726011	11	25628850	25726011	2	2	early	8
11_LDB_25628850_25726011	11	25628850	25726011	2	2	middle	9
11_LDB_25628850_25726011	11	25628850	25726011	2	2	late	5
11_LDB_25628850_25726011	11	25628850	25726011	0	3	early	2
11_LDB_25628850_25726011	11	25628850	25726011	0	3	middle	6
11_LDB_25628850_25726011	11	25628850	25726011	0	3	late	8
11_LDB_25628850_25726011	11	25628850	25726011	3	4	early	8
11_LDB_25628850_25726011	11	25628850	25726011	3	4	middle	1
11_LDB_25628850_25726011	11	25628850	25726011	3	4	late	6
11_LDB_25628850_25726011	11	25628850	25726011	4	5	early	2
11_LDB_25628850_25726011	11	25628850	25726011	4	5	middle	1
11_LDB_25628850_25726011	11	25628850	25726011	4	5	late	3
11_LDB_25628850_25726011	11	25628850	25726011	NA	6	early	0
11_LDB_25628850_25726011	11	25628850	25726011	NA	6	middle	1
11_LDB_25628850_25726011	11	25628850	25726011	NA	6	late	0
chr11:25734869	11	25733869	25735869	0	1	early	22
chr11:25734869	11	25733869	25735869	0	1	middle	27
chr11:25734869	11	25733869	25735869	0	1	late	29
chr11:25734869	11	25733869	25735869	1	2	early	8
chr11:25734869	11	25733869	25735869	1	2	middle	1
chr11:25734869	11	25733869	25735869	1	2	late	1
chr11:25734869	11	25733869	25735869	NA	3	early	0
chr11:25734869	11	25733869	25735869	NA	3	middle	1
chr11:25734869	11	25733869	25735869	NA	3	late	0
11_LDB_25743846_25762559	11	25743846	25762559	0	1	early	5
11_LDB_25743846_25762559	11	25743846	25762559	0	1	middle	8
11_LDB_25743846_25762559	11	25743846	25762559	0	1	late	10
11_LDB_25743846_25762559	11	25743846	25762559	1	2	early	2
11_LDB_25743846_25762559	11	25743846	25762559	1	2	middle	6
11_LDB_25743846_25762559	11	25743846	25762559	1	2	late	8
11_LDB_25743846_25762559	11	25743846	25762559	2	3	early	10
11_LDB_25743846_25762559	11	25743846	25762559	2	3	middle	1
11_LDB_25743846_25762559	11	25743846	25762559	2	3	late	3
11_LDB_25743846_25762559	11	25743846	25762559	3	4	early	3
11_LDB_25743846_25762559	11	25743846	25762559	3	4	middle	4
11_LDB_25743846_25762559	11	25743846	25762559	3	4	late	2
11_LDB_25743846_25762559	11	25743846	25762559	4	5	early	5
11_LDB_25743846_25762559	11	25743846	25762559	4	5	middle	2
11_LDB_25743846_25762559	11	25743846	25762559	4	5	late	1
11_LDB_25743846_25762559	11	25743846	25762559	6	6	early	1
11_LDB_25743846_25762559	11	25743846	25762559	6	6	middle	1
11_LDB_25743846_25762559	11	25743846	25762559	6	6	late	3
11_LDB_25743846_25762559	11	25743846	25762559	5	7	early	3
11_LDB_25743846_25762559	11	25743846	25762559	5	7	middle	1
11_LDB_25743846_25762559	11	25743846	25762559	5	7	late	0
11_LDB_25743846_25762559	11	25743846	25762559	NA	8	early	0
11_LDB_25743846_25762559	11	25743846	25762559	NA	8	middle	3
11_LDB_25743846_25762559	11	25743846	25762559	NA	8	late	1
11_LDB_25743846_25762559	11	25743846	25762559	7	9	early	0
11_LDB_25743846_25762559	11	25743846	25762559	7	9	middle	1
11_LDB_25743846_25762559	11	25743846	25762559	7	9	late	2
11_LDB_25743846_25762559	11	25743846	25762559	8	10	early	1
11_LDB_25743846_25762559	11	25743846	25762559	8	10	middle	2
11_LDB_25743846_25762559	11	25743846	25762559	8	10	late	0
11_LDB_25767826_25770984	11	25767826	25770984	0	1	early	17
11_LDB_25767826_25770984	11	25767826	25770984	0	1	middle	22
11_LDB_25767826_25770984	11	25767826	25770984	0	1	late	16
11_LDB_25767826_25770984	11	25767826	25770984	1	2	early	3
11_LDB_25767826_25770984	11	25767826	25770984	1	2	middle	6
11_LDB_25767826_25770984	11	25767826	25770984	1	2	late	13
11_LDB_25767826_25770984	11	25767826	25770984	2	3	early	6
11_LDB_25767826_25770984	11	25767826	25770984	2	3	middle	1
11_LDB_25767826_25770984	11	25767826	25770984	2	3	late	1
11_LDB_25767826_25770984	11	25767826	25770984	NA	4	early	2
11_LDB_25767826_25770984	11	25767826	25770984	NA	4	middle	0
11_LDB_25767826_25770984	11	25767826	25770984	NA	4	late	0
11_LDB_25767826_25770984	11	25767826	25770984	3	5	early	2
11_LDB_25767826_25770984	11	25767826	25770984	3	5	middle	0
11_LDB_25767826_25770984	11	25767826	25770984	3	5	late	0
11_LDB_25774211_25873416	11	25774211	25873416	0	1	early	3
11_LDB_25774211_25873416	11	25774211	25873416	0	1	middle	6
11_LDB_25774211_25873416	11	25774211	25873416	0	1	late	8
11_LDB_25774211_25873416	11	25774211	25873416	1	2	early	3
11_LDB_25774211_25873416	11	25774211	25873416	1	2	middle	7
11_LDB_25774211_25873416	11	25774211	25873416	1	2	late	3
11_LDB_25774211_25873416	11	25774211	25873416	2	3	early	7
11_LDB_25774211_25873416	11	25774211	25873416	2	3	middle	3
11_LDB_25774211_25873416	11	25774211	25873416	2	3	late	3
11_LDB_25774211_25873416	11	25774211	25873416	3	4	early	7
11_LDB_25774211_25873416	11	25774211	25873416	3	4	middle	2
11_LDB_25774211_25873416	11	25774211	25873416	3	4	late	1
11_LDB_25774211_25873416	11	25774211	25873416	4	5	early	4
11_LDB_25774211_25873416	11	25774211	25873416	4	5	middle	3
11_LDB_25774211_25873416	11	25774211	25873416	4	5	late	2
11_LDB_25774211_25873416	11	25774211	25873416	5	6	early	1
11_LDB_25774211_25873416	11	25774211	25873416	5	6	middle	2
11_LDB_25774211_25873416	11	25774211	25873416	5	6	late	5
11_LDB_25774211_25873416	11	25774211	25873416	6	7	early	2
11_LDB_25774211_25873416	11	25774211	25873416	6	7	middle	4
11_LDB_25774211_25873416	11	25774211	25873416	6	7	late	0
11_LDB_25774211_25873416	11	25774211	25873416	8	8	early	1
11_LDB_25774211_25873416	11	25774211	25873416	8	8	middle	0
11_LDB_25774211_25873416	11	25774211	25873416	8	8	late	5
11_LDB_25774211_25873416	11	25774211	25873416	9	9	early	1
11_LDB_25774211_25873416	11	25774211	25873416	9	9	middle	1
11_LDB_25774211_25873416	11	25774211	25873416	9	9	late	1
11_LDB_25774211_25873416	11	25774211	25873416	7	10	early	1
11_LDB_25774211_25873416	11	25774211	25873416	7	10	middle	1
11_LDB_25774211_25873416	11	25774211	25873416	7	10	late	1
11_LDB_25774211_25873416	11	25774211	25873416	NA	11	early	0
11_LDB_25774211_25873416	11	25774211	25873416	NA	11	middle	0
11_LDB_25774211_25873416	11	25774211	25873416	NA	11	late	1
11_LDB_25878128_25890626	11	25878128	25890626	0	1	early	14
11_LDB_25878128_25890626	11	25878128	25890626	0	1	middle	9
11_LDB_25878128_25890626	11	25878128	25890626	0	1	late	13
11_LDB_25878128_25890626	11	25878128	25890626	1	2	early	8
11_LDB_25878128_25890626	11	25878128	25890626	1	2	middle	13
11_LDB_25878128_25890626	11	25878128	25890626	1	2	late	8
11_LDB_25878128_25890626	11	25878128	25890626	2	3	early	3
11_LDB_25878128_25890626	11	25878128	25890626	2	3	middle	6
11_LDB_25878128_25890626	11	25878128	25890626	2	3	late	8
11_LDB_25878128_25890626	11	25878128	25890626	3	4	early	4
11_LDB_25878128_25890626	11	25878128	25890626	3	4	middle	0
11_LDB_25878128_25890626	11	25878128	25890626	3	4	late	0
11_LDB_25878128_25890626	11	25878128	25890626	NA	5	early	1
11_LDB_25878128_25890626	11	25878128	25890626	NA	5	middle	1
11_LDB_25878128_25890626	11	25878128	25890626	NA	5	late	1
11_LDB_25893762_25901202	11	25893762	25901202	0	1	early	23
11_LDB_25893762_25901202	11	25893762	25901202	0	1	middle	27
11_LDB_25893762_25901202	11	25893762	25901202	0	1	late	28
11_LDB_25893762_25901202	11	25893762	25901202	1	2	early	7
11_LDB_25893762_25901202	11	25893762	25901202	1	2	middle	2
11_LDB_25893762_25901202	11	25893762	25901202	1	2	late	1
11_LDB_25893762_25901202	11	25893762	25901202	NA	3	early	0
11_LDB_25893762_25901202	11	25893762	25901202	NA	3	middle	0
11_LDB_25893762_25901202	11	25893762	25901202	NA	3	late	1
chr11:25904548	11	25903548	25905548	0	1	early	20
chr11:25904548	11	25903548	25905548	0	1	middle	22
chr11:25904548	11	25903548	25905548	0	1	late	21
chr11:25904548	11	25903548	25905548	1	2	early	5
chr11:25904548	11	25903548	25905548	1	2	middle	6
chr11:25904548	11	25903548	25905548	1	2	late	8
chr11:25904548	11	25903548	25905548	NA	3	early	5
chr11:25904548	11	25903548	25905548	NA	3	middle	1
chr11:25904548	11	25903548	25905548	NA	3	late	1
11_LDB_25908478_25983719	11	25908478	25983719	0	1	early	14
11_LDB_25908478_25983719	11	25908478	25983719	0	1	middle	16
11_LDB_25908478_25983719	11	25908478	25983719	0	1	late	17
11_LDB_25908478_25983719	11	25908478	25983719	1	2	early	3
11_LDB_25908478_25983719	11	25908478	25983719	1	2	middle	7
11_LDB_25908478_25983719	11	25908478	25983719	1	2	late	8
11_LDB_25908478_25983719	11	25908478	25983719	4	3	early	7
11_LDB_25908478_25983719	11	25908478	25983719	4	3	middle	2
11_LDB_25908478_25983719	11	25908478	25983719	4	3	late	1
11_LDB_25908478_25983719	11	25908478	25983719	3	4	early	3
11_LDB_25908478_25983719	11	25908478	25983719	3	4	middle	2
11_LDB_25908478_25983719	11	25908478	25983719	3	4	late	2
11_LDB_25908478_25983719	11	25908478	25983719	2	5	early	3
11_LDB_25908478_25983719	11	25908478	25983719	2	5	middle	2
11_LDB_25908478_25983719	11	25908478	25983719	2	5	late	2
11_LDB_25986736_26334545	11	25986736	26334545	2	1	early	0
11_LDB_25986736_26334545	11	25986736	26334545	2	1	middle	10
11_LDB_25986736_26334545	11	25986736	26334545	2	1	late	7
11_LDB_25986736_26334545	11	25986736	26334545	0	2	early	3
11_LDB_25986736_26334545	11	25986736	26334545	0	2	middle	6
11_LDB_25986736_26334545	11	25986736	26334545	0	2	late	8
11_LDB_25986736_26334545	11	25986736	26334545	3	3	early	5
11_LDB_25986736_26334545	11	25986736	26334545	3	3	middle	2
11_LDB_25986736_26334545	11	25986736	26334545	3	3	late	8
11_LDB_25986736_26334545	11	25986736	26334545	1	4	early	8
11_LDB_25986736_26334545	11	25986736	26334545	1	4	middle	4
11_LDB_25986736_26334545	11	25986736	26334545	1	4	late	3
11_LDB_25986736_26334545	11	25986736	26334545	5	5	early	2
11_LDB_25986736_26334545	11	25986736	26334545	5	5	middle	7
11_LDB_25986736_26334545	11	25986736	26334545	5	5	late	4
11_LDB_25986736_26334545	11	25986736	26334545	4	6	early	7
11_LDB_25986736_26334545	11	25986736	26334545	4	6	middle	0
11_LDB_25986736_26334545	11	25986736	26334545	4	6	late	0
11_LDB_25986736_26334545	11	25986736	26334545	NA	7	early	5
11_LDB_25986736_26334545	11	25986736	26334545	NA	7	middle	0
11_LDB_25986736_26334545	11	25986736	26334545	NA	7	late	0
chr11:26337620	11	26336620	26338620	0	1	early	23
chr11:26337620	11	26336620	26338620	0	1	middle	22
chr11:26337620	11	26336620	26338620	0	1	late	28
chr11:26337620	11	26336620	26338620	1	2	early	7
chr11:26337620	11	26336620	26338620	1	2	middle	3
chr11:26337620	11	26336620	26338620	1	2	late	1
chr11:26337620	11	26336620	26338620	NA	3	early	0
chr11:26337620	11	26336620	26338620	NA	3	middle	4
chr11:26337620	11	26336620	26338620	NA	3	late	1
chr11:26340686	11	26339686	26341686	0	1	early	23
chr11:26340686	11	26339686	26341686	0	1	middle	22
chr11:26340686	11	26339686	26341686	0	1	late	22
chr11:26340686	11	26339686	26341686	1	2	early	6
chr11:26340686	11	26339686	26341686	1	2	middle	6
chr11:26340686	11	26339686	26341686	1	2	late	8
chr11:26340686	11	26339686	26341686	NA	3	early	1
chr11:26340686	11	26339686	26341686	NA	3	middle	1
chr11:26340686	11	26339686	26341686	NA	3	late	0
11_LDB_26344535_26416785	11	26344535	26416785	0	1	early	8
11_LDB_26344535_26416785	11	26344535	26416785	0	1	middle	14
11_LDB_26344535_26416785	11	26344535	26416785	0	1	late	10
11_LDB_26344535_26416785	11	26344535	26416785	1	2	early	6
11_LDB_26344535_26416785	11	26344535	26416785	1	2	middle	6
11_LDB_26344535_26416785	11	26344535	26416785	1	2	late	8
11_LDB_26344535_26416785	11	26344535	26416785	2	3	early	5
11_LDB_26344535_26416785	11	26344535	26416785	2	3	middle	4
11_LDB_26344535_26416785	11	26344535	26416785	2	3	late	10
11_LDB_26344535_26416785	11	26344535	26416785	3	4	early	7
11_LDB_26344535_26416785	11	26344535	26416785	3	4	middle	2
11_LDB_26344535_26416785	11	26344535	26416785	3	4	late	1
11_LDB_26344535_26416785	11	26344535	26416785	4	5	early	4
11_LDB_26344535_26416785	11	26344535	26416785	4	5	middle	3
11_LDB_26344535_26416785	11	26344535	26416785	4	5	late	0
11_LDB_26344535_26416785	11	26344535	26416785	NA	6	early	0
11_LDB_26344535_26416785	11	26344535	26416785	NA	6	middle	0
11_LDB_26344535_26416785	11	26344535	26416785	NA	6	late	1
11_LDB_26419848_26450528	11	26419848	26450528	0	1	early	17
11_LDB_26419848_26450528	11	26419848	26450528	0	1	middle	21
11_LDB_26419848_26450528	11	26419848	26450528	0	1	late	20
11_LDB_26419848_26450528	11	26419848	26450528	1	2	early	6
11_LDB_26419848_26450528	11	26419848	26450528	1	2	middle	6
11_LDB_26419848_26450528	11	26419848	26450528	1	2	late	8
11_LDB_26419848_26450528	11	26419848	26450528	2	3	early	7
11_LDB_26419848_26450528	11	26419848	26450528	2	3	middle	2
11_LDB_26419848_26450528	11	26419848	26450528	2	3	late	1
11_LDB_26419848_26450528	11	26419848	26450528	NA	4	early	0
11_LDB_26419848_26450528	11	26419848	26450528	NA	4	middle	0
11_LDB_26419848_26450528	11	26419848	26450528	NA	4	late	1
11_LDB_26453737_26591011	11	26453737	26591011	1	1	early	1
11_LDB_26453737_26591011	11	26453737	26591011	1	1	middle	12
11_LDB_26453737_26591011	11	26453737	26591011	1	1	late	13
11_LDB_26453737_26591011	11	26453737	26591011	0	2	early	4
11_LDB_26453737_26591011	11	26453737	26591011	0	2	middle	8
11_LDB_26453737_26591011	11	26453737	26591011	0	2	late	9
11_LDB_26453737_26591011	11	26453737	26591011	2	3	early	6
11_LDB_26453737_26591011	11	26453737	26591011	2	3	middle	4
11_LDB_26453737_26591011	11	26453737	26591011	2	3	late	2
11_LDB_26453737_26591011	11	26453737	26591011	3	4	early	7
11_LDB_26453737_26591011	11	26453737	26591011	3	4	middle	2
11_LDB_26453737_26591011	11	26453737	26591011	3	4	late	1
11_LDB_26453737_26591011	11	26453737	26591011	4	5	early	6
11_LDB_26453737_26591011	11	26453737	26591011	4	5	middle	3
11_LDB_26453737_26591011	11	26453737	26591011	4	5	late	1
11_LDB_26453737_26591011	11	26453737	26591011	NA	6	early	3
11_LDB_26453737_26591011	11	26453737	26591011	NA	6	middle	0
11_LDB_26453737_26591011	11	26453737	26591011	NA	6	late	4
11_LDB_26453737_26591011	11	26453737	26591011	6	7	early	3
11_LDB_26453737_26591011	11	26453737	26591011	6	7	middle	0
11_LDB_26453737_26591011	11	26453737	26591011	6	7	late	0
11_LDB_26595907_26645336	11	26595907	26645336	0	1	early	5
11_LDB_26595907_26645336	11	26595907	26645336	0	1	middle	8
11_LDB_26595907_26645336	11	26595907	26645336	0	1	late	9
11_LDB_26595907_26645336	11	26595907	26645336	4	2	early	10
11_LDB_26595907_26645336	11	26595907	26645336	4	2	middle	4
11_LDB_26595907_26645336	11	26595907	26645336	4	2	late	2
11_LDB_26595907_26645336	11	26595907	26645336	1	3	early	7
11_LDB_26595907_26645336	11	26595907	26645336	1	3	middle	1
11_LDB_26595907_26645336	11	26595907	26645336	1	3	late	1
11_LDB_26595907_26645336	11	26595907	26645336	2	4	early	0
11_LDB_26595907_26645336	11	26595907	26645336	2	4	middle	3
11_LDB_26595907_26645336	11	26595907	26645336	2	4	late	5
11_LDB_26595907_26645336	11	26595907	26645336	7	5	early	5
11_LDB_26595907_26645336	11	26595907	26645336	7	5	middle	2
11_LDB_26595907_26645336	11	26595907	26645336	7	5	late	0
11_LDB_26595907_26645336	11	26595907	26645336	3	6	early	0
11_LDB_26595907_26645336	11	26595907	26645336	3	6	middle	3
11_LDB_26595907_26645336	11	26595907	26645336	3	6	late	3
11_LDB_26595907_26645336	11	26595907	26645336	5	7	early	0
11_LDB_26595907_26645336	11	26595907	26645336	5	7	middle	2
11_LDB_26595907_26645336	11	26595907	26645336	5	7	late	4
11_LDB_26595907_26645336	11	26595907	26645336	6	8	early	2
11_LDB_26595907_26645336	11	26595907	26645336	6	8	middle	0
11_LDB_26595907_26645336	11	26595907	26645336	6	8	late	2
11_LDB_26595907_26645336	11	26595907	26645336	NA	9	early	0
11_LDB_26595907_26645336	11	26595907	26645336	NA	9	middle	3
11_LDB_26595907_26645336	11	26595907	26645336	NA	9	late	0
11_LDB_26595907_26645336	11	26595907	26645336	9	10	early	1
11_LDB_26595907_26645336	11	26595907	26645336	9	10	middle	1
11_LDB_26595907_26645336	11	26595907	26645336	9	10	late	1
11_LDB_26595907_26645336	11	26595907	26645336	10	11	early	0
11_LDB_26595907_26645336	11	26595907	26645336	10	11	middle	2
11_LDB_26595907_26645336	11	26595907	26645336	10	11	late	1
11_LDB_26595907_26645336	11	26595907	26645336	8	12	early	0
11_LDB_26595907_26645336	11	26595907	26645336	8	12	middle	0
11_LDB_26595907_26645336	11	26595907	26645336	8	12	late	2
chr11:26674804	11	26673804	26675804	0	1	early	9
chr11:26674804	11	26673804	26675804	0	1	middle	21
chr11:26674804	11	26673804	26675804	0	1	late	19
chr11:26674804	11	26673804	26675804	NA	2	early	14
chr11:26674804	11	26673804	26675804	NA	2	middle	6
chr11:26674804	11	26673804	26675804	NA	2	late	9
chr11:26674804	11	26673804	26675804	1	3	early	7
chr11:26674804	11	26673804	26675804	1	3	middle	2
chr11:26674804	11	26673804	26675804	1	3	late	2
chr11:26705559	11	26704559	26706559	0	1	early	15
chr11:26705559	11	26704559	26706559	0	1	middle	18
chr11:26705559	11	26704559	26706559	0	1	late	19
chr11:26705559	11	26704559	26706559	NA	2	early	10
chr11:26705559	11	26704559	26706559	NA	2	middle	9
chr11:26705559	11	26704559	26706559	NA	2	late	10
chr11:26705559	11	26704559	26706559	1	3	early	5
chr11:26705559	11	26704559	26706559	1	3	middle	2
chr11:26705559	11	26704559	26706559	1	3	late	1
chr11:26712354	11	26711354	26713354	0	1	early	18
chr11:26712354	11	26711354	26713354	0	1	middle	13
chr11:26712354	11	26711354	26713354	0	1	late	17
chr11:26712354	11	26711354	26713354	1	2	early	11
chr11:26712354	11	26711354	26713354	1	2	middle	9
chr11:26712354	11	26711354	26713354	1	2	late	11
chr11:26712354	11	26711354	26713354	NA	3	early	1
chr11:26712354	11	26711354	26713354	NA	3	middle	7
